assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
171670506,22484059,Acacia sericoflora,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,sericoflora,,,,Pedley,Least Concern,,3.1,Unknown,Global
172066112,172065951,Backhousia subargentea,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Backhousia,subargentea,,,,(C.T.White) M.G.Harr.,Data Deficient,,3.1,Unknown,Global
172066117,172065996,Beyeria lanceolata,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,EUPHORBIACEAE,Beyeria,lanceolata,,,,Halford &amp; R.J.F.Hend.,Least Concern,,3.1,Unknown,Global
172066122,172066090,Brachychiton acerifolius,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,MALVACEAE,Brachychiton,acerifolius,,,,(A.Cunn. ex G.Don) F.Muell.,Least Concern,,3.1,Unknown,Global
172724304,172722908,Callicoma serratifolia,PLANTAE,TRACHEOPHYTA,OXALIDALES,MAGNOLIOPSIDA,CUNONIACEAE,Callicoma,serratifolia,,,,Andrews,Least Concern,,3.1,Unknown,Global
172724309,172723087,Melaleuca cuticularis,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Melaleuca,cuticularis,,,,Labill.,Least Concern,,3.1,Unknown,Global
172724314,172723675,Brachychiton collinus,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,MALVACEAE,Brachychiton,collinus,,,,Guymer,Near Threatened,B2ab(iii),3.1,Unknown,Global
172724319,172723918,Brachychiton gregorii,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,MALVACEAE,Brachychiton,gregorii,,,,F.Muell.,Least Concern,,3.1,Unknown,Global
172724324,172724030,Polyscias murrayi,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,ARALIACEAE,Polyscias,murrayi,,,,(F.Muell.) Harms,Least Concern,,3.1,Unknown,Global
172724329,172724075,Santalum murrayanum,PLANTAE,TRACHEOPHYTA,SANTALALES,MAGNOLIOPSIDA,SANTALACEAE,Santalum,murrayanum,,,,(T.L.Mitch.) C.A.Gardner,Least Concern,,3.1,Unknown,Global
172724334,172724199,Santalum spicatum,PLANTAE,TRACHEOPHYTA,SANTALALES,MAGNOLIOPSIDA,SANTALACEAE,Santalum,spicatum,,,,(R.Br.) A.DC.,Vulnerable,A2acd+3cd+4acd,3.1,Decreasing,Global
173095306,173095288,Calophyllum lonchophyllum,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,CALOPHYLLACEAE,Calophyllum,lonchophyllum,,,,O.Schwarz,Data Deficient,,3.1,Unknown,Global
173693315,173402288,Vachellia sutherlandii,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Vachellia,sutherlandii,,,,(F.Muell.) Kodela,Least Concern,,3.1,Unknown,Global
173845333,173844980,Vachellia valida,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Vachellia,valida,,,,(Tindale &amp; Kodela) Kodela,Least Concern,,3.1,Stable,Global
174713122,174712739,Acacia armitii,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,armitii,,,,F.Muell. ex Maiden,Near Threatened,B2ab(iii),3.1,Unknown,Global
174713127,174712870,Acacia georginae,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,georginae,,,,F.M.Bailey,Least Concern,,3.1,Unknown,Global
174713132,174713012,Acacia rhodophloia,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,rhodophloia,,,,Maslin,Least Concern,,3.1,Unknown,Global
175945568,175944747,Acacia dallachiana,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,dallachiana,,,,F.Muell.,Vulnerable,"B2ab(iii,v)",3.1,Stable,Global
175945573,175945445,Androcalva rossii,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,MALVACEAE,Androcalva,rossii,,,,(Guymer) C.F.Wilkins &amp; Whitlock,Least Concern,,3.1,Unknown,Global
176376513,172605836,Acacia awestoniana,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,awestoniana,,,,R.S.Cowan &amp; Maslin,Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
176376518,172605841,Acacia cangaiensis,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,cangaiensis,,,,Tindale &amp; Kodela,Endangered,"B1ab(iii,iv,v)+2ab(iii,iv,v)",3.1,Decreasing,Global
176376523,172605854,Acacia clandullensis,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,clandullensis,,,,B.J.Conn &amp; Tame,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
176376528,172605940,Acacia desertorum,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,desertorum,,,,Maiden &amp; Blakely,Least Concern,,3.1,Unknown,Global
176376533,172605955,Acacia drepanophylla,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,drepanophylla,,,,Maslin,Least Concern,,3.1,Unknown,Global
176376538,172606024,Acacia epacantha,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,epacantha,,,,(Maslin) Maslin,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
176376543,172606133,Acacia gemina,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,gemina,,,,R.S.Cowan &amp; Maslin,Least Concern,,3.1,Unknown,Global
176376548,172606160,Acacia hexaneura,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,hexaneura,,,,P.J.Lang &amp; R.S.Cowan,Near Threatened,B1b(iii)+2b(iii),3.1,Decreasing,Global
176376558,172606399,Acacia sulcata,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,sulcata,,,,R.Br.,Least Concern,,3.1,Unknown,Global
176376563,172606470,Acacia tetraneura,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,tetraneura,,,,Maslin &amp; A.R.Chapm.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
176376568,172606524,Acacia tolmerensis,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,tolmerensis,,,,G.J.Leach,Least Concern,,3.1,Unknown,Global
176376573,172606561,Acacia vassalii,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,vassalii,,,,Maslin,Vulnerable,"B1ab(ii,iii,iv)+2ab(ii,iii,iv)",3.1,Unknown,Global
176376623,172635700,Daviesia chapmanii,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Daviesia,chapmanii,,,,Crisp,Near Threatened,B1b(iii)+2b(iii),3.1,Unknown,Global
176376638,172636367,Gastrolobium stipulare,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Gastrolobium,stipulare,,,,Meisn.,Near Threatened,D1,3.1,Stable,Global
176376658,172636561,Gompholobium wonganense,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Gompholobium,wonganense,,,,Chappill,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
176376683,172636688,Indigofera schultziana,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Indigofera,schultziana,,,,F.Muell.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
176376688,172636703,Jacksonia divisa,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Jacksonia,divisa,,,,Chappill,Vulnerable,D2,3.1,Unknown,Global
176376693,172636736,Jacksonia velveta,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Jacksonia,velveta,,,,Chappill,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
176376708,172636958,Leptosema daviesioides,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Leptosema,daviesioides,,,,(Turcz.) Crisp,Least Concern,,3.1,Unknown,Global
176376723,172637176,Lysiphyllum binatum,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Lysiphyllum,binatum,,,,(Blanco) de Wit,Least Concern,,3.1,Stable,Global
176376738,172637421,Pultenaea penna,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Pultenaea,penna,,,,de Kok,Least Concern,,3.1,Stable,Global
177368750,177363884,Casuarina pauper,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,CASUARINACEAE,Casuarina,pauper,,,,F.Muell. ex L.A.S.Johnson,Least Concern,,3.1,Stable,Global
177368807,177363793,Casuarina glauca,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,CASUARINACEAE,Casuarina,glauca,,,,Sieber ex Spreng.,Least Concern,,3.1,Stable,Global
177368864,177363450,Allocasuarina inophloia,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,CASUARINACEAE,Allocasuarina,inophloia,,,,(F.Muell. &amp; F.M.Bailey) L.A.S.Johnson,Least Concern,,3.1,Stable,Global
177368921,177363628,Allocasuarina verticillata,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,CASUARINACEAE,Allocasuarina,verticillata,,,,(Lam.) L.A.S.Johnson,Least Concern,,3.1,Stable,Global
177368981,177368979,Acacia striatifolia,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,striatifolia,,,,Pedley,Least Concern,,3.1,Stable,Global
177369040,177369038,Acacia longispicata,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,longispicata,,,,Benth.,Least Concern,,3.1,Stable,Global
177369099,177369097,Acacia harpophylla,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,harpophylla,,,,F.Muell. ex Benth.,Least Concern,,3.1,Stable,Global
177369158,177369156,Acacia flavescens,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,flavescens,,,,A.Cunn. ex Benth.,Least Concern,,3.1,Stable,Global
177369217,177369215,Acacia crassa,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,crassa,,,,Pedley,Least Concern,,3.1,Stable,Global
177369276,177369274,Acacia concurrens,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,concurrens,,,,Pedley,Least Concern,,3.1,Stable,Global
177369335,177369333,Acacia burrowii,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,burrowii,,,,Maiden,Least Concern,,3.1,Stable,Global
177369394,177369392,Ceratopetalum gummiferum,PLANTAE,TRACHEOPHYTA,OXALIDALES,MAGNOLIOPSIDA,CUNONIACEAE,Ceratopetalum,gummiferum,,,,Sm.,Least Concern,,3.1,Stable,Global
177369451,177365085,Boronia pinnata,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,RUTACEAE,Boronia,pinnata,,,,Sm.,Least Concern,,3.1,Stable,Global
177369529,177369527,Acacia leiocalyx,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,leiocalyx,,,,(Domin) Pedley,Least Concern,,3.1,Stable,Global
177369588,177369586,Acacia elongata,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,elongata,,,,Sieber ex DC.,Least Concern,,3.1,Stable,Global
177369647,177369645,Polyscias purpurea,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,ARALIACEAE,Polyscias,purpurea,,,,C.T.White,Least Concern,,3.1,Stable,Global
177369706,177369704,Terminalia hadleyana,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,COMBRETACEAE,Terminalia,hadleyana,,,,W.Fitzg.,Least Concern,,3.1,Stable,Global
177369765,177369763,Acacia spectabilis,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,spectabilis,,,,A.Cunn. ex Benth.,Least Concern,,3.1,Stable,Global
177369822,177363529,Allocasuarina littoralis,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,CASUARINACEAE,Allocasuarina,littoralis,,,,(Salisb.) L.A.S.Johnson,Least Concern,,3.1,Stable,Global
177369881,177369879,Acacia tephrina,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,tephrina,,,,Pedley,Least Concern,,3.1,Stable,Global
177369940,177369938,Acacia microsperma,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,microsperma,,,,Pedley,Least Concern,,3.1,Stable,Global
177369999,177369997,Acacia leucoclada,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,leucoclada,,,,Tindale,Least Concern,,3.1,Stable,Global
177370058,177370056,Acacia leptoloba,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,leptoloba,,,,Pedley,Least Concern,,3.1,Stable,Global
177370117,177370115,Acacia ixodes,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,ixodes,,,,Pedley,Least Concern,,3.1,Stable,Global
177370176,177370174,Acacia conferta,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,conferta,,,,A.Cunn. ex Benth.,Least Concern,,3.1,Stable,Global
177370235,177370233,Acacia celsa,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,celsa,,,,Tindale,Least Concern,,3.1,Stable,Global
177370294,177370292,Acacia catenulata,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,catenulata,,,,C.T.White,Least Concern,,3.1,Stable,Global
177370353,177370351,Acacia argyrodendron,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,argyrodendron,,,,Domin,Least Concern,,3.1,Stable,Global
177370412,177370410,Acacia aprepta,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,aprepta,,,,Pedley,Least Concern,,3.1,Stable,Global
177370471,177370469,Acacia falcata,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,falcata,,,,Willd.,Least Concern,,3.1,Stable,Global
177370589,177370587,Acacia implexa,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,implexa,,,,Benth.,Least Concern,,3.1,Stable,Global
177370648,177370646,Polyscias sambucifolia,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,ARALIACEAE,Polyscias,sambucifolia,,,,(Sieber ex DC.) Harms,Least Concern,,3.1,Stable,Global
177370703,177370701,Polyscias australiana,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,ARALIACEAE,Polyscias,australiana,,,,(F.Muell.) Philipson,Least Concern,,3.1,Stable,Global
177370762,177370760,Erythrina numerosa,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Erythrina,numerosa,,,,A.R.Bean,Least Concern,,3.1,Stable,Global
177370819,177365043,Alphitonia whitei,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,RHAMNACEAE,Alphitonia,whitei,,,,Braid,Least Concern,,3.1,Stable,Global
177370878,177370876,Melaleuca uncinata,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Melaleuca,uncinata,,,,R.Br.,Least Concern,,3.1,Stable,Global
177371000,177370998,Melaleuca styphelioides,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Melaleuca,styphelioides,,,,Sm.,Least Concern,,3.1,Stable,Global
177371059,177371057,Melaleuca eleuterostachya,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Melaleuca,eleuterostachya,,,,F.Muell.,Least Concern,,3.1,Stable,Global
177371118,177371116,Melaleuca decora,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Melaleuca,decora,,,,(Salisb.) Britten,Least Concern,,3.1,Stable,Global
177371177,177371175,Melaleuca alsophila,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Melaleuca,alsophila,,,,A.Cunn. ex Benth.,Least Concern,,3.1,Stable,Global
177371236,177371234,Acacia brassii,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,brassii,,,,Pedley,Least Concern,,3.1,Stable,Global
177371295,177371293,Acacia calamifolia,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,calamifolia,,,,Sweet ex Lindl.,Least Concern,,3.1,Stable,Global
177371354,177371352,Croton stigmatosus,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,EUPHORBIACEAE,Croton,stigmatosus,,,,F.Muell.,Least Concern,,3.1,Stable,Global
177371413,177371411,Terminalia bursarina,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,COMBRETACEAE,Terminalia,bursarina,,,,F.Muell.,Least Concern,,3.1,Stable,Global
177371473,177371471,Terminalia carpentariae,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,COMBRETACEAE,Terminalia,carpentariae,,,,C.T.White,Least Concern,,3.1,Stable,Global
177371532,177371530,Terminalia volucris,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,COMBRETACEAE,Terminalia,volucris,,,,R.Br. ex Benth.,Least Concern,,3.1,Stable,Global
177371591,177371589,Melaleuca decussata,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Melaleuca,decussata,,,,R.Br.,Least Concern,,3.1,Stable,Global
177371650,177371648,Melaleuca parvistaminea,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Melaleuca,parvistaminea,,,,Byrnes,Least Concern,,3.1,Stable,Global
177371709,177371707,Phyllanthus ferdinandi,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,PHYLLANTHACEAE,Phyllanthus,ferdinandi,,,,Müll.Arg.,Least Concern,,3.1,Stable,Global
177371764,177371762,Acacia julifera,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,julifera,,,,Benth.,Least Concern,,3.1,Stable,Global
177371823,177371821,Acacia adunca,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,adunca,,,,A.Cunn. ex G.Don,Least Concern,,3.1,Stable,Global
177371882,177371880,Acacia yorkrakinensis,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,yorkrakinensis,,,,C.A.Gardner,Least Concern,,3.1,Stable,Global
177371941,177371939,Acacia synchronicia,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,synchronicia,,,,Maslin,Least Concern,,3.1,Stable,Global
177372000,177371998,Acacia stereophylla,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,stereophylla,,,,Meisn.,Least Concern,,3.1,Stable,Global
177372059,177372057,Melaleuca linariifolia,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Melaleuca,linariifolia,,,,Sm.,Least Concern,,3.1,Stable,Global
177372118,177372116,Melaleuca brevifolia,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Melaleuca,brevifolia,,,,Turcz.,Least Concern,,3.1,Stable,Global
177372177,177372175,Acacia leiophylla,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,leiophylla,,,,Benth.,Least Concern,,3.1,Stable,Global
177372236,177372234,Melaleuca huegelii,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Melaleuca,huegelii,,,,Endl.,Least Concern,,3.1,Stable,Global
177372295,177372293,Agonis flexuosa,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Agonis,flexuosa,,,,(Muhl. ex Willd.) Sweet,Least Concern,,3.1,Stable,Global
177372354,177372352,Acacia deanei,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,deanei,,,,"(R.T.Baker) R.T.Baker ex Welch, Coombs &amp; McGlymn",Least Concern,,3.1,Stable,Global
177372411,177364920,Myrsine howittiana,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,PRIMULACEAE,Myrsine,howittiana,,,,(Mez) F.Muell. ex Prain,Least Concern,,3.1,Stable,Global
177372466,177372464,Acacia incurvaneura,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,incurvaneura,,,,Maslin &amp; J.E.Reid,Least Concern,,3.1,Stable,Global
177372525,177372523,Acacia longissima,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,longissima,,,,H.L.Wendl.,Least Concern,,3.1,Stable,Global
177372584,177372582,Acacia penninervis,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,penninervis,,,,Sieber ex DC.,Least Concern,,3.1,Stable,Global
177372643,177372641,Acacia muelleriana,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,muelleriana,,,,Maiden &amp; R.T.Baker,Least Concern,,3.1,Stable,Global
177372702,177372700,Acacia cincinnata,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,cincinnata,,,,F.Muell.,Least Concern,,3.1,Stable,Global
177372761,177372759,Acacia sclerosperma,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,sclerosperma,,,,F.Muell.,Least Concern,,3.1,Stable,Global
177372820,177372818,Acacia nyssophylla,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,nyssophylla,,,,F.Muell.,Least Concern,,3.1,Stable,Global
177372879,177372877,Acacia wattsiana,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,wattsiana,,,,F.Muell. ex Benth.,Least Concern,,3.1,Stable,Global
177372938,177372936,Croton acronychioides,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,EUPHORBIACEAE,Croton,acronychioides,,,,F.Muell.,Least Concern,,3.1,Stable,Global
177372997,177372995,Melaleuca xerophila,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Melaleuca,xerophila,,,,Barlow,Least Concern,,3.1,Stable,Global
177373056,177373054,Melaleuca lanceolata,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Melaleuca,lanceolata,,,,Otto,Least Concern,,3.1,Stable,Global
177373115,177373113,Acacia obtusifolia,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,obtusifolia,,,,A.Cunn.,Least Concern,,3.1,Stable,Global
177373172,177361125,Allocasuarina diminuta,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,CASUARINACEAE,Allocasuarina,diminuta,,,,L.A.S.Johnson,Least Concern,,3.1,Stable,Global
177373231,177373229,Ceratopetalum apetalum,PLANTAE,TRACHEOPHYTA,OXALIDALES,MAGNOLIOPSIDA,CUNONIACEAE,Ceratopetalum,apetalum,,,,D.Don,Least Concern,,3.1,Stable,Global
177373289,61917356,Syncarpia glomulifera,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Syncarpia,glomulifera,,,,(Sm.) Nied.,Least Concern,,3.1,Stable,Global
177373346,177363604,Allocasuarina striata,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,CASUARINACEAE,Allocasuarina,striata,,,,(Macklin) L.A.S.Johnson,Least Concern,,3.1,Stable,Global
177373403,177365028,Alphitonia petriei,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,RHAMNACEAE,Alphitonia,petriei,,,,Braid &amp; C.T.White,Least Concern,,3.1,Stable,Global
177373460,175670624,Acacia oraria,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,oraria,,,,F.Muell.,Least Concern,,3.1,Stable,Global
177373531,177373529,Acacia curvinervia,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,curvinervia,,,,Maiden,Least Concern,,3.1,Stable,Global
177373590,177373588,Acacia cretata,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,cretata,,,,Pedley,Least Concern,,3.1,Stable,Global
177373649,177373647,Eremophila santalina,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,SCROPHULARIACEAE,Eremophila,santalina,,,,(F.Muell.) F.Muell.,Least Concern,,3.1,Stable,Global
177373708,177373706,Acacia polybotrya,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,polybotrya,,,,Benth.,Least Concern,,3.1,Stable,Global
177373765,177361120,Xanthorrhoea semiplana,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ASPHODELACEAE,Xanthorrhoea,semiplana,,,,F.Muell.,Least Concern,,3.1,Stable,Global
177373851,177373849,Acacia rostellifera,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Acacia,rostellifera,,,,Benth.,Least Concern,,3.1,Stable,Global
177373910,177373908,Melaleuca gibbosa,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Melaleuca,gibbosa,,,,Labill.,Least Concern,,3.1,Stable,Global
177373969,177373967,Melaleuca armillaris,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Melaleuca,armillaris,,,,(Sol. ex Gaertn.) Sm.,Least Concern,,3.1,Stable,Global
